  0.16898097E+01 -0.45520593E+01
  0.17044453E+01 -0.45297686E+01
  0.17190808E+01 -0.45069671E+01
  0.17337164E+01 -0.44836424E+01
  0.17483520E+01 -0.44596961E+01
  0.17629876E+01 -0.44349490E+01
  0.17776232E+01 -0.44091666E+01
  0.17922588E+01 -0.43820958E+01
  0.18068944E+01 -0.43534990E+01
  0.18215300E+01 -0.43231738E+01
  0.18361656E+01 -0.42909543E+01
  0.18508011E+01 -0.42566957E+01
  0.18654367E+01 -0.42202563E+01
  0.18800723E+01 -0.41814883E+01
  0.18947079E+01 -0.41402505E+01
  0.19093435E+01 -0.40964435E+01
  0.19239791E+01 -0.40500614E+01
  0.19386147E+01 -0.40012405E+01
  0.19532503E+01 -0.39502892E+01
  0.19678859E+01 -0.38976836E+01
  0.19825214E+01 -0.38440275E+01
  0.19971570E+01 -0.37899839E+01
  0.20117926E+01 -0.37361931E+01
  0.20264282E+01 -0.36831917E+01
  0.20410638E+01 -0.36313425E+01
  0.20556994E+01 -0.35807800E+01
  0.20703350E+01 -0.35313712E+01
  0.20849706E+01 -0.34826929E+01
  0.20996062E+01 -0.34340278E+01
  0.21142417E+01 -0.33843850E+01
  0.21288773E+01 -0.33325536E+01
  0.21435129E+01 -0.32771935E+01
  0.21581485E+01 -0.32169653E+01
  0.21727841E+01 -0.31506877E+01
  0.21874197E+01 -0.30775032E+01
  0.22020553E+01 -0.29970228E+01
  0.22166909E+01 -0.29094236E+01
  0.22313265E+01 -0.28154784E+01
  0.22459620E+01 -0.27165154E+01
  0.22605976E+01 -0.26143256E+01
  0.22752332E+01 -0.25110758E+01
  0.22898688E+01 -0.24094843E+01
  0.23045044E+01 -0.23163984E+01
  0.23191400E+01 -0.23131943E+01
  0.23339028E+01 -0.22945820E+01
  0.23486657E+01 -0.23923760E+01
  0.23634286E+01 -0.25039476E+01
  0.23781914E+01 -0.26221653E+01
  0.23929543E+01 -0.27424134E+01
  0.24077171E+01 -0.28604514E+01
  0.24224800E+01 -0.29727862E+01
  0.24372428E+01 -0.30770637E+01
  0.24520057E+01 -0.31723047E+01
  0.24667685E+01 -0.32589454E+01
  0.24815314E+01 -0.33386940E+01
  0.24962942E+01 -0.34142450E+01
  0.25110571E+01 -0.34889042E+01
  0.25258200E+01 -0.35661712E+01
  0.25405828E+01 -0.36493111E+01
  0.25553457E+01 -0.37409382E+01
  0.25701085E+01 -0.38426410E+01
  0.25848714E+01 -0.39546933E+01
  0.25996342E+01 -0.40759132E+01
  0.26143971E+01 -0.42037211E+01
  0.26291599E+01 -0.43344241E+01
  0.26439228E+01 -0.44637005E+01
  0.26586857E+01 -0.45872173E+01
  0.26734485E+01 -0.47012786E+01
  0.26882114E+01 -0.48033967E+01
  0.27029742E+01 -0.48926918E+01
  0.27177371E+01 -0.49700579E+01
  0.27324999E+01 -0.50380721E+01
  0.27472628E+01 -0.51006673E+01
  0.27620256E+01 -0.51626194E+01
  0.27767885E+01 -0.52289228E+01
  0.27915513E+01 -0.53041329E+01
  0.28063142E+01 -0.53917515E+01
  0.28210771E+01 -0.54937251E+01
  0.28358399E+01 -0.56101132E+01
  0.28506028E+01 -0.57389796E+01
  0.28653656E+01 -0.58765380E+01
  0.28801285E+01 -0.60175582E+01
  0.28948913E+01 -0.61559991E+01
  0.29096542E+01 -0.62857974E+01
  0.29244170E+01 -0.64017045E+01
  0.29391799E+01 -0.65000491E+01
  0.29539427E+01 -0.65793084E+01
  0.29687056E+01 -0.66403976E+01
  0.29834685E+01 -0.66866261E+01
  0.29982313E+01 -0.67233226E+01
  0.30129942E+01 -0.67571775E+01
  0.30277570E+01 -0.67953885E+01
  0.30425199E+01 -0.68447207E+01
  0.30572827E+01 -0.69105982E+01
  0.30720456E+01 -0.69963370E+01
  0.30868084E+01 -0.71026166E+01
  0.31015713E+01 -0.72272620E+01
  0.31163342E+01 -0.73653817E+01
  0.31310970E+01 -0.75098675E+01
  0.31458599E+01 -0.76522173E+01
  0.31606227E+01 -0.77835935E+01
  0.31753856E+01 -0.78959889E+01
  0.31901484E+01 -0.79833469E+01
  0.32049113E+01 -0.80424730E+01
  0.32196741E+01 -0.80736009E+01
  0.32344370E+01 -0.80805107E+01
  0.32491998E+01 -0.80701581E+01
  0.32639627E+01 -0.80518432E+01
  0.32787256E+01 -0.80360120E+01
  0.32934884E+01 -0.80328473E+01
  0.33082513E+01 -0.80508384E+01
  0.33230141E+01 -0.80955246E+01
  0.33377770E+01 -0.81685837E+01
  0.33525398E+01 -0.82673804E+01
  0.33673027E+01 -0.83850339E+01
  0.33820655E+01 -0.85110042E+01
  0.33968284E+01 -0.86321455E+01
  0.34115912E+01 -0.87341260E+01
  0.34263541E+01 -0.88030727E+01
  0.34411170E+01 -0.88272539E+01
  0.34558798E+01 -0.87986000E+01
  0.34706427E+01 -0.87138587E+01
  0.34854055E+01 -0.85752192E+01
  0.35001684E+01 -0.83902941E+01
  0.35149312E+01 -0.81714242E+01
  0.35296941E+01 -0.79343527E+01
  0.35444569E+01 -0.76963913E+01
  0.35592198E+01 -0.74742610E+01
  0.35739826E+01 -0.72818396E+01
  0.35887455E+01 -0.71280752E+01
  0.36035084E+01 -0.70153398E+01
  0.36182712E+01 -0.69384837E+01
  0.36330341E+01 -0.68847871E+01
  0.36477969E+01 -0.68348903E+01
  0.36625598E+01 -0.67646361E+01
  0.36773226E+01 -0.66476179E+01
  0.36920855E+01 -0.64581378E+01
  0.37068483E+01 -0.61742371E+01
  0.37216112E+01 -0.57804602E+01
  0.37363741E+01 -0.52700454E+01
  0.37511369E+01 -0.46462915E+01
  0.37658998E+01 -0.39229303E+01
  0.37806626E+01 -0.31234429E+01
  0.37954255E+01 -0.22793866E+01
  0.38101883E+01 -0.14279754E+01
  0.38249512E+01 -0.60956706E+00
  0.38397140E+01  0.13184178E+00
  0.38544769E+01  0.70449671E+00
  0.38692397E+01  0.85657266E+00
  0.38840026E+01  0.86294889E+00
  0.38987655E+01  0.85423270E+00
  0.39135283E+01  0.84259722E+00
  0.39282912E+01  0.83113203E+00
  0.39430540E+01  0.82148511E+00
  0.39578169E+01  0.81485246E+00
  0.39725797E+01  0.81197874E+00
  0.39873426E+01  0.81278714E+00
  0.40021054E+01  0.81592034E+00
  0.40168683E+01  0.81915287E+00
  
  0.00000000E+00  0.14494125E+01
  0.14702758E-01  0.14931605E+01
  0.29405517E-01  0.15997798E+01
  0.44108275E-01  0.17469902E+01
  0.58811034E-01  0.19054468E+01
  0.73513792E-01  0.20430655E+01
  0.88216550E-01  0.21274973E+01
  0.10291931E+00  0.21288682E+01
  0.11762207E+00  0.20227348E+01
  0.13232483E+00  0.17927393E+01
  0.14702758E+00  0.14328641E+01
  0.16173034E+00  0.97591313E+00
  0.17643310E+00  0.95032820E+00
  0.19113586E+00  0.97108763E+00
  0.20583862E+00  0.99299592E+00
  0.22054138E+00  0.10154556E+01
  0.23524413E+00  0.10385577E+01
  0.24994689E+00  0.10624859E+01
  0.26464965E+00  0.10874140E+01
  0.27935241E+00  0.11134958E+01
  0.29405517E+00  0.11409017E+01
  0.30875793E+00  0.11698826E+01
  0.32346068E+00  0.12008406E+01
  0.33816344E+00  0.12343796E+01
  0.35286620E+00  0.12713094E+01
  0.36756896E+00  0.13125804E+01
  0.38227172E+00  0.13591449E+01
  0.39697448E+00  0.14117684E+01
  0.41167724E+00  0.14708321E+01
  0.42637999E+00  0.15361854E+01
  0.44108275E+00  0.16070897E+01
  0.45578551E+00  0.16822688E+01
  0.47048827E+00  0.17600521E+01
  0.48519103E+00  0.18385751E+01
  0.49989379E+00  0.19160033E+01
  0.51459654E+00  0.19907472E+01
  0.52929930E+00  0.20616487E+01
  0.54400206E+00  0.21281221E+01
  0.55870482E+00  0.21902376E+01
  0.57340758E+00  0.22487378E+01
  0.58811034E+00  0.23049804E+01
  0.60281309E+00  0.23608102E+01
  0.61751585E+00  0.24183681E+01
  0.63221861E+00  0.24798560E+01
  0.64692137E+00  0.25472809E+01
  0.66162413E+00  0.26222055E+01
  0.67632689E+00  0.27055292E+01
  0.69102964E+00  0.27973214E+01
  0.70573240E+00  0.28967242E+01
  0.72043516E+00  0.30019332E+01
  0.73513792E+00  0.31102619E+01
  0.74984068E+00  0.32182852E+01
  0.76454344E+00  0.33220516E+01
  0.77924619E+00  0.34173431E+01
  0.79394895E+00  0.34999581E+01
  0.80865171E+00  0.35659887E+01
  0.82335447E+00  0.36120684E+01
  0.83805723E+00  0.36355674E+01
  0.85275999E+00  0.36347268E+01
  0.86746275E+00  0.36087266E+01
  0.88216550E+00  0.35576928E+01
  0.89686826E+00  0.34826491E+01
  0.91157102E+00  0.33854245E+01
  0.92627378E+00  0.32685232E+01
  0.94097654E+00  0.31349653E+01
  0.95567930E+00  0.29881073E+01
  0.97038205E+00  0.28314508E+01
  0.98508481E+00  0.26684518E+01
  0.99978757E+00  0.25023440E+01
  0.10144903E+01  0.23359880E+01
  0.10291931E+01  0.21717582E+01
  0.10438958E+01  0.20114737E+01
  0.10585986E+01  0.18563765E+01
  0.10733014E+01  0.17071538E+01
  0.10880041E+01  0.15639979E+01
  0.11027069E+01  0.14266953E+01
  0.11174096E+01  0.12947325E+01
  0.11321124E+01  0.11674105E+01
  0.11468152E+01  0.10439567E+01
  0.11615179E+01  0.92362664E+00
  0.11762207E+01  0.80579037E+00
  0.11909234E+01  0.68999715E+00
  0.12056262E+01  0.57601643E+00
  0.12203289E+01  0.46385366E+00
  0.12350317E+01  0.35374184E+00
  0.12497345E+01  0.24611196E+00
  0.12644372E+01  0.14154727E+00
  0.12791400E+01  0.40727808E-01
  0.12938427E+01 -0.55627288E-01
  0.13085455E+01 -0.14681245E+00
  0.13232483E+01 -0.23217692E+00
  0.13379510E+01 -0.31115049E+00
  0.13526538E+01 -0.38325259E+00
  0.13673565E+01 -0.44808658E+00
  0.13820593E+01 -0.50532393E+00
  0.13967620E+01 -0.55468383E+00
  0.14114648E+01 -0.59591380E+00
  0.14261676E+01 -0.62877503E+00
  0.14408703E+01 -0.65303442E+00
  0.14555731E+01 -0.66846339E+00
  0.14702758E+01 -0.67484301E+00
  0.14849114E+01 -0.67155202E+00
  0.14995470E+01 -0.66852482E+00
  0.15141826E+01 -0.66643643E+00
  0.15288182E+01 -0.66594023E+00
  0.15434538E+01 -0.66754019E+00
  0.15580894E+01 -0.67148752E+00
  0.15727250E+01 -0.67772409E+00
  0.15873605E+01 -0.68588260E+00
  0.16019961E+01 -0.69533919E+00
  0.16166317E+01 -0.70530407E+00
  0.16312673E+01 -0.71493126E+00
  0.16459029E+01 -0.72343061E+00
  0.16605385E+01 -0.73017130E+00
  0.16751741E+01 -0.73477162E+00
  0.16898097E+01 -0.73717125E+00
  0.17044453E+01 -0.73767962E+00
  0.17190808E+01 -0.73698810E+00
  0.17337164E+01 -0.73613205E+00
  0.17483520E+01 -0.73639257E+00
  0.17629876E+01 -0.73914064E+00
  0.17776232E+01 -0.74564210E+00
  0.17922588E+01 -0.75685600E+00
  0.18068944E+01 -0.77326572E+00
  0.18215300E+01 -0.79477777E+00
  0.18361656E+01 -0.82071099E+00
  0.18508011E+01 -0.84988032E+00
  0.18654367E+01 -0.88076123E+00
  0.18800723E+01 -0.91170650E+00
  0.18947079E+01 -0.94118001E+00
  0.19093435E+01 -0.96797344E+00
  0.19239791E+01 -0.99137890E+00
  0.19386147E+01 -0.10113004E+01
  0.19532503E+01 -0.10282952E+01
  0.19678859E+01 -0.10435420E+01
  0.19825214E+01 -0.10587343E+01
  0.19971570E+01 -0.10759040E+01
  0.20117926E+01 -0.10971846E+01
  0.20264282E+01 -0.11245393E+01
  0.20410638E+01 -0.11594865E+01
  0.20556994E+01 -0.12028661E+01
  0.20703350E+01 -0.12546874E+01
  0.20849706E+01 -0.13140890E+01
  0.20996062E+01 -0.13794254E+01
  0.21142417E+01 -0.14484698E+01
  0.21288773E+01 -0.15187084E+01
  0.21435129E+01 -0.15876783E+01
  0.21581485E+01 -0.16533025E+01
  0.21727841E+01 -0.17141716E+01
  0.21874197E+01 -0.17697375E+01
  0.22020553E+01 -0.18203971E+01
  0.22166909E+01 -0.18674597E+01
  0.22313265E+01 -0.19130028E+01
  0.22459620E+01 -0.19596260E+01
  0.22605976E+01 -0.20101151E+01
  0.22752332E+01 -0.20670071E+01
  0.22898688E+01 -0.21318623E+01
  0.23045044E+01 -0.22011711E+01
  0.23191400E+01 -0.21955409E+01
  0.23339028E+01 -0.22204568E+01
  0.23486657E+01 -0.21432547E+01
  0.23634286E+01 -0.20636710E+01
  0.23781914E+01 -0.19846995E+01
  0.23929543E+01 -0.19060842E+01
  0.24077171E+01 -0.18270708E+01
  0.24224800E+01 -0.17466636E+01
  0.24372428E+01 -0.16638025E+01
  0.24520057E+01 -0.15775583E+01
  0.24667685E+01 -0.14873255E+01
  0.24815314E+01 -0.13929705E+01
  0.24962942E+01 -0.12948867E+01
  0.25110571E+01 -0.11939315E+01
  0.25258200E+01 -0.10912549E+01
  0.25405828E+01 -0.98806359E+00
  0.25553457E+01 -0.88538761E+00
  0.25701085E+01 -0.78390926E+00
  0.25848714E+01 -0.68388529E+00
  0.25996342E+01 -0.58515744E+00
  0.26143971E+01 -0.48722125E+00
  0.26291599E+01 -0.38931886E+00
  0.26439228E+01 -0.29053415E+00
  0.26586857E+01 -0.18988625E+00
  0.26734485E+01 -0.86428394E-01
  0.26882114E+01  0.20640516E-01
  0.27029742E+01  0.13185380E+00
  0.27177371E+01  0.24735915E+00
  0.27324999E+01  0.36683085E+00
  0.27472628E+01  0.48944194E+00
  0.27620256E+01  0.61391953E+00
  0.27767885E+01  0.73869001E+00
  0.27915513E+01  0.86209809E+00
  0.28063142E+01  0.98266213E+00
  0.28210771E+01  0.10993172E+01
  0.28358399E+01  0.12116007E+01
  0.28506028E+01  0.13197526E+01
  0.28653656E+01  0.14247208E+01
  0.28801285E+01  0.15280819E+01
  0.28948913E+01  0.16318919E+01
  0.29096542E+01  0.17384834E+01
  0.29244170E+01  0.18502230E+01
  0.29391799E+01  0.19692395E+01
  0.29539427E+01  0.20971420E+01
  0.29687056E+01  0.22347494E+01
  0.29834685E+01  0.23818641E+01
  0.29982313E+01  0.25371256E+01
  0.30129942E+01  0.26979761E+01
  0.30277570E+01  0.28607595E+01
  0.30425199E+01  0.30209521E+01
  0.30572827E+01  0.31735033E+01
  0.30720456E+01  0.33132411E+01
  0.30868084E+01  0.34352924E+01
  0.31015713E+01  0.35354679E+01
  0.31163342E+01  0.36105764E+01
  0.31310970E+01  0.36586477E+01
  0.31458599E+01  0.36790553E+01
  0.31606227E+01  0.36725380E+01
  0.31753856E+01  0.36411228E+01
  0.31901484E+01  0.35879548E+01
  0.32049113E+01  0.35170437E+01
  0.32196741E+01  0.34329415E+01
  0.32344370E+01  0.33403750E+01
  0.32491998E+01  0.32438616E+01
  0.32639627E+01  0.31473474E+01
  0.32787256E+01  0.30539081E+01
  0.32934884E+01  0.29655544E+01
  0.33082513E+01  0.28831739E+01
  0.33230141E+01  0.28066201E+01
  0.33377770E+01  0.27349307E+01
  0.33525398E+01  0.26666282E+01
  0.33673027E+01  0.26000390E+01
  0.33820655E+01  0.25335761E+01
  0.33968284E+01  0.24659452E+01
  0.34115912E+01  0.23962649E+01
  0.34263541E+01  0.23241080E+01
  0.34411170E+01  0.22494799E+01
  0.34558798E+01  0.21727546E+01
  0.34706427E+01  0.20945828E+01
  0.34854055E+01  0.20157918E+01
  0.35001684E+01  0.19372902E+01
  0.35149312E+01  0.18599923E+01
  0.35296941E+01  0.17847691E+01
  0.35444569E+01  0.17124233E+01
  0.35592198E+01  0.16436719E+01
  0.35739826E+01  0.15791165E+01
  0.35887455E+01  0.15191847E+01
  0.36035084E+01  0.14640507E+01
  0.36182712E+01  0.14135724E+01
  0.36330341E+01  0.13672913E+01
  0.36477969E+01  0.13245193E+01
  0.36625598E+01  0.12844928E+01
  0.36773226E+01  0.12465420E+01
  0.36920855E+01  0.12102177E+01
  0.37068483E+01  0.11753448E+01
  0.37216112E+01  0.11420002E+01
  0.37363741E+01  0.11104369E+01
  0.37511369E+01  0.10809838E+01
  0.37658998E+01  0.10539536E+01
  0.37806626E+01  0.10295905E+01
  0.37954255E+01  0.10080951E+01
  0.38101883E+01  0.98982267E+00
  0.38249512E+01  0.97605034E+00
  0.38397140E+01  0.97307575E+00
  0.38544769E+01  0.10398821E+01
  0.38692397E+01  0.14035538E+01
  0.38840026E+01  0.17748178E+01
  0.38987655E+01  0.20202881E+01
  0.39135283E+01  0.21366963E+01
  0.39282912E+01  0.21403899E+01
  0.39430540E+01  0.20574344E+01
  0.39578169E+01  0.19194984E+01
  0.39725797E+01  0.17601949E+01
  0.39873426E+01  0.16116561E+01
  0.40021054E+01  0.15014710E+01
  0.40168683E+01  0.14494125E+01
  
