idx,soc_value,component_index,mean,sdev,Q,is_sum,sum_mean,sum_sdev
0,[0.005 0.005 0.017],0,0.00256212017948593,6.0450953168849354e-06,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],1,0.00010037297460558267,6.708001557898902e-07,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],2,1.363986000085799e-05,1.0343580086387212e-06,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],3,-0.004202369647709855,9.034936624569057e-06,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],4,-0.00028042648514336446,9.808345969417631e-07,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],5,-3.0043969253352444e-05,1.9559621871244234e-06,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],6,0.00021230704665859426,2.047257344723952e-05,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],7,1.6027544697331246e-06,1.722708750306719e-08,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],8,1.522535181751039e-07,8.725043686120241e-09,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],9,0.0006351661321678637,6.141228617179512e-05,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],10,1.0872063870952776e-05,2.273012153735558e-07,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],11,2.8122888204736285e-06,1.643930850359059e-07,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],12,-5.134485647589393e-08,5.194211107429559e-08,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],13,0.0004172622678111313,4.036769845614678e-06,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],14,4.243972394656378e-06,3.5977251700755634e-08,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],15,1.1284047955203682e-05,9.345716080458287e-07,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],16,1.7315662825767314e-08,6.86181462119817e-10,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],17,-1.0542880814019386e-09,5.030673508604632e-11,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],18,-2.4154604589683668e-08,1.049939115670969e-09,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],19,0.0012555860766120563,1.8695156976572941e-06,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],20,0.0001842474589011136,6.683571520925861e-07,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],21,4.990181332149586e-06,1.6317270182018412e-07,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],22,-4.3693222398075445e-09,2.8592190411854263e-10,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],23,1.2067774369811394e-09,2.2632200888599455e-10,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],24,0.00030888789750913845,3.917344445894449e-05,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],25,-8.586966125621431e-08,1.038545862318769e-08,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],26,-2.113458714732212e-09,1.1486426997526584e-10,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],27,5.134202762688741e-09,1.441518426687734e-09,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],28,-3.104129292583462e-09,1.3452181145927223e-09,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],29,-3.9550000518446125e-05,2.8207907519846573e-06,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],30,-0.0005654680934579256,6.035244438777881e-05,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],31,-2.721138994919828e-13,2.2593761544708634e-14,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],32,-2.2124049466231775e-14,1.368362728693505e-15,1.9457855009489313e-05,0,,
0,[0.005 0.005 0.017],33,1.2912605479268901e-08,3.454543026461282e-09,1.9457855009489313e-05,0,,
