idx,soc_value,component_index,mean,sdev,Q,is_sum,sum_mean,sum_sdev
1,[0.005 0.005 0.017],14,4.2224932476269e-06,3.1072991356210405e-08,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],15,9.969645954607238e-06,7.443383644999845e-07,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],16,1.782393150686654e-08,5.735598604955603e-10,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],17,-1.2543801420527837e-09,5.0823615547519996e-11,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],18,-2.47466819969007e-08,8.582405872062214e-10,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],19,0.0012548918740306057,1.4904163220156225e-06,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],20,0.0001841000941751776,6.96228076115145e-07,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],21,4.646963015168665e-06,1.7024067049028436e-07,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],22,-4.313224982870507e-09,3.0180328930024434e-10,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],23,1.6004734007570138e-09,1.4119263716413018e-10,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],24,0.0002164614340179876,2.739139308749783e-05,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],25,-8.172374355248651e-08,1.1936452508560167e-08,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],26,-2.1650597536590325e-09,1.0670286957958753e-10,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],27,1.417212545601366e-08,2.0452859907299805e-09,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],28,-1.1393867771536732e-08,1.9105699436256713e-09,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],29,-4.227162559445453e-05,2.683171672017565e-06,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],30,-0.00043067665825440835,4.1562751382524145e-05,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],31,-2.332791645660448e-13,2.056436317445392e-14,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],32,-2.3670909477959383e-14,1.2551785687302091e-15,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],33,5.732507402621384e-09,4.482535809400511e-09,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],34,-7.047224686912463e-14,3.4281630698205534e-15,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],35,-1.4374379096628988e-09,1.0059395764487012e-10,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],36,1.345239931793007e-12,3.2906518833868973e-13,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],37,-3.861503422544545e-09,5.122563659061791e-10,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],38,5.321695638178249e-10,4.694524665455955e-11,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],39,7.215194020802229e-05,9.129724165230287e-06,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],40,-1.0012949256992811e-10,1.290192853329066e-12,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],41,-3.3881634250674874e-12,2.4752362683014666e-13,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],42,-4.6886404330732205e-12,2.1122330540598976e-13,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],43,2.4190793288751407e-12,1.0045321002041053e-13,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],44,-3.3454298425085853e-10,1.9290555645575638e-11,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],45,-5.427754815078658e-08,7.957536868867711e-09,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],46,-5.496788210043583e-12,2.0276773962901268e-13,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],47,-7.128016328156126e-10,3.554037637989171e-11,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],48,-4.0013985168345805e-12,1.7012800305535826e-12,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],49,5.51900768213977e-12,1.329793966542808e-12,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],50,-2.1533947934146067e-09,2.214857222622614e-10,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],51,9.460774996237535e-09,1.361603369574065e-09,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],52,-3.805893990824803e-09,6.359955919963944e-10,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],53,-1.4088053922917712e-05,8.943117027548904e-07,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],54,-0.00014353647741484587,1.3853657034604863e-05,0.00018773989627090442,0,,
1,[0.005 0.005 0.017],sum,0.0003392562114745408,4.2067978536591195e-05,0.00018773989627090442,1,0.0003392562114745408,4.2067978536591195e-05
2,[0.0075 0.0075 0.0255],0,0.004020141235968389,1.5050688339824802e-05,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],1,0.00014567963045882402,1.5620444790508693e-06,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],2,2.9942789854861833e-05,2.2172762571430957e-06,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],3,-0.006707809819077445,2.9188443598729993e-05,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],4,-0.0004155753185246165,2.3353851401002095e-06,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],5,-6.745579290032082e-05,4.051562812817147e-06,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],6,0.000334503457756049,2.965398062155079e-05,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],7,3.704613159956861e-06,5.8787491280459574e-08,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],8,2.708064338276236e-07,4.861897099774578e-08,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],9,0.0009995349536826798,8.893856746763487e-05,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],10,1.5913320336984313e-05,4.221642177102081e-07,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],11,3.829654242132427e-06,2.933522066018732e-07,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],12,-1.8167390917510215e-07,1.0309883995745756e-07,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],13,0.0008754522743692976,1.4234188855615125e-05,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],14,9.385659538841089e-06,1.1157247045575698e-07,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],15,2.7564520979322287e-05,1.9703836270693722e-06,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],16,8.12931510071773e-08,2.8389540803917713e-09,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],17,-6.098706910396166e-09,3.3747822662554175e-10,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],18,-1.1368650350028536e-07,4.2963442058926e-09,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],19,0.0018598749756805293,3.45791170203756e-06,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],20,0.0002720050899742055,1.5541682991631574e-06,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],21,9.517146852547804e-06,3.945582826936185e-07,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],22,-1.4692518885983617e-08,8.100171991434888e-10,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],23,6.86889506198309e-09,5.380142183108017e-10,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],24,0.0005263872352612443,5.725817265026491e-05,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],25,-3.059355720780745e-07,2.3022136493478397e-08,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],26,-6.921727272594265e-09,3.556459518394145e-10,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],27,4.262737571276859e-08,6.738506526136781e-09,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],28,-3.2682872791065895e-08,6.1180642006953995e-09,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],29,-6.897843596542982e-05,4.992483001810721e-06,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],30,-0.0009496219932892675,8.64615233798554e-05,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],31,-2.02922776180432e-12,2.295251875555447e-13,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],32,-1.6247469634078635e-13,1.111773407607168e-14,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],33,6.312873778374183e-08,5.060274309693777e-09,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],34,-4.957452558162444e-13,3.0114530812045776e-14,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],35,-4.894981322264659e-09,2.6990178492113056e-10,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],36,1.5144702052849883e-11,4.616037408446096e-12,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],37,-1.3407028504693062e-08,1.701466659726408e-09,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],38,2.2746494605223053e-09,1.783323234567631e-10,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],39,0.0001754126900554185,1.908167191900025e-05,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],40,-5.295060711501803e-10,1.1685184289716876e-11,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],41,-1.4024537794355057e-11,1.2256895823113e-12,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],42,-2.6087608077198827e-11,2.6247613763568603e-12,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],43,9.631216893084453e-12,1.207084383405131e-12,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],44,-1.068003551940311e-09,5.972957586135371e-11,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],45,-2.0287194830881105e-07,1.5342645294129613e-08,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],46,-2.6299501939333575e-11,1.2390510522630032e-12,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],47,-2.2669183846297837e-09,1.1835176698809674e-10,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],48,-2.053840903070057e-11,8.346444861777772e-12,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],49,4.166162708707929e-11,6.180326650857954e-12,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],50,-7.112315398947966e-09,7.391404562177431e-10,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],51,2.8485414935812783e-08,4.482986856383144e-09,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],52,-1.0945583723267708e-08,2.0356127816537836e-09,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],53,-2.298463167131047e-05,1.6638436937167636e-06,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],54,-0.0003164534711223706,2.8813744633236836e-05,0.022949961271077346,0,,
2,[0.0075 0.0075 0.0255],sum,0.0007595604589824751,8.438040869114874e-05,0.022949961271077346,1,0.0007595604589824751,8.438040869114874e-05
3,[0.01  0.01  0.034],0,0.006381965791417627,0.0015064112180076948,0.006462477534809163,0,,
3,[0.01  0.01  0.034],1,0.00019506293353186604,2.729476574048638e-06,0.006462477534809163,0,,
3,[0.01  0.01  0.034],2,5.234447144101096e-05,2.91766461212639e-06,0.006462477534809163,0,,
3,[0.01  0.01  0.034],3,-0.009950288267162426,0.0008400629882310771,0.006462477534809163,0,,
3,[0.01  0.01  0.034],4,-0.0005557652441288715,4.509357234000868e-06,0.006462477534809163,0,,
3,[0.01  0.01  0.034],5,-0.0001190630964295429,5.3912826008445045e-06,0.006462477534809163,0,,
3,[0.01  0.01  0.034],6,0.0003986959626750395,2.914789780359199e-05,0.006462477534809163,0,,
3,[0.01  0.01  0.034],7,6.613835924459152e-06,7.95092210349676e-08,0.006462477534809163,0,,
3,[0.01  0.01  0.034],8,1.69707768724507e-07,1.346757053365371e-07,0.006462477534809163,0,,
3,[0.01  0.01  0.034],9,0.0011893043411246962,8.739447224931621e-05,0.006462477534809163,0,,
3,[0.01  0.01  0.034],10,2.2593494024735232e-05,5.242562672420604e-07,0.006462477534809163,0,,
3,[0.01  0.01  0.034],11,5.163065176611451e-06,3.5055979726792715e-07,0.006462477534809163,0,,
3,[0.01  0.01  0.034],12,-4.7217699890649953e-07,1.9596464119740838e-07,0.006462477534809163,0,,
3,[0.01  0.01  0.034],13,0.001432245795155566,0.0001515382294479707,0.006462477534809163,0,,
3,[0.01  0.01  0.034],14,1.7060395454915826e-05,1.4281978501553045e-07,0.006462477534809163,0,,
3,[0.01  0.01  0.034],15,4.8149757439807363e-05,2.5428063190923255e-06,0.006462477534809163,0,,
3,[0.01  0.01  0.034],16,2.422236710928955e-07,6.319166802808291e-09,0.006462477534809163,0,,
3,[0.01  0.01  0.034],17,-1.889953416765086e-08,8.38475860862135e-10,0.006462477534809163,0,,
3,[0.01  0.01  0.034],18,-3.3744308880896767e-07,9.534156172882359e-09,0.006462477534809163,0,,
3,[0.01  0.01  0.034],19,0.0022036149832679675,0.0005151491616049927,0.006462477534809163,0,,
3,[0.01  0.01  0.034],20,0.0003591500086198496,5.987667540664154e-06,0.006462477534809163,0,,
3,[0.01  0.01  0.034],21,1.7489779601957156e-05,6.333324585448852e-07,0.006462477534809163,0,,
3,[0.01  0.01  0.034],22,-3.996128418622068e-08,2.901995664864226e-09,0.006462477534809163,0,,
3,[0.01  0.01  0.034],23,1.2080640772591968e-08,1.0822829991918342e-09,0.006462477534809163,0,,
3,[0.01  0.01  0.034],24,0.0006249094205543896,5.7156521550610825e-05,0.006462477534809163,0,,
3,[0.01  0.01  0.034],25,-1.7769720192778988e-08,5.038482647126498e-07,0.006462477534809163,0,,
3,[0.01  0.01  0.034],26,-1.6855284068572524e-08,8.93568074433545e-10,0.006462477534809163,0,,
3,[0.01  0.01  0.034],27,7.329289741475134e-08,1.720099303946332e-08,0.006462477534809163,0,,
3,[0.01  0.01  0.034],28,-5.8335950140381825e-08,1.651688285586092e-08,0.006462477534809163,0,,
3,[0.01  0.01  0.034],29,-8.264306043682628e-05,6.237345568870738e-06,0.006462477534809163,0,,
3,[0.01  0.01  0.034],30,-0.0011572946669635561,8.478699345012456e-05,0.006462477534809163,0,,
3,[0.01  0.01  0.034],31,-8.694956011697136e-12,6.915957731649175e-13,0.006462477534809163,0,,
3,[0.01  0.01  0.034],32,-6.796610983460942e-13,3.732042027640134e-14,0.006462477534809163,0,,
3,[0.01  0.01  0.034],33,3.688150736393503e-07,2.0330100080285235e-07,0.006462477534809163,0,,
3,[0.01  0.01  0.034],34,-1.9081776574347736e-12,1.1127934464971509e-13,0.006462477534809163,0,,
3,[0.01  0.01  0.034],35,-1.3309824949443583e-08,9.670863176570828e-10,0.006462477534809163,0,,
3,[0.01  0.01  0.034],36,1.7275593580115715e-11,4.185125775703531e-12,0.006462477534809163,0,,
3,[0.01  0.01  0.034],37,-2.346516566607476e-08,4.296663484997615e-09,0.006462477534809163,0,,
3,[0.01  0.01  0.034],38,4.010284326629122e-09,3.5913056433056766e-10,0.006462477534809163,0,,
3,[0.01  0.01  0.034],39,0.0002079577912666414,1.9055588332812647e-05,0.006462477534809163,0,,
3,[0.01  0.01  0.034],40,-1.6320894928385516e-09,2.6725557459224357e-11,0.006462477534809163,0,,
3,[0.01  0.01  0.034],41,-4.032521165357154e-11,3.4103932977645774e-12,0.006462477534809163,0,,
3,[0.01  0.01  0.034],42,-7.014098451287152e-11,5.863085159450088e-12,0.006462477534809163,0,,
3,[0.01  0.01  0.034],43,3.132465204176561e-11,2.5414904489487655e-12,0.006462477534809163,0,,
3,[0.01  0.01  0.034],44,-2.774790855623769e-09,1.7292054594930898e-10,0.006462477534809163,0,,
3,[0.01  0.01  0.034],45,-8.512161617188974e-09,3.35912045246088e-07,0.006462477534809163,0,,
3,[0.01  0.01  0.034],46,-7.676614876744513e-11,3.259486332406009e-12,0.006462477534809163,0,,
3,[0.01  0.01  0.034],47,-5.501336661642498e-09,2.972729485846109e-10,0.006462477534809163,0,,
3,[0.01  0.01  0.034],48,-9.656531007686336e-11,3.45692968898718e-11,0.006462477534809163,0,,
3,[0.01  0.01  0.034],49,1.1756627018942678e-10,3.3668833746579975e-11,0.006462477534809163,0,,
3,[0.01  0.01  0.034],50,-1.337898525320225e-08,1.8518984358441493e-09,0.006462477534809163,0,,
3,[0.01  0.01  0.034],51,4.9125204519446254e-08,1.1414537079437423e-08,0.006462477534809163,0,,
3,[0.01  0.01  0.034],52,-1.9594208583568957e-08,5.47889410739604e-09,0.006462477534809163,0,,
3,[0.01  0.01  0.034],53,-2.7531533065267103e-05,2.078264559595912e-06,0.006462477534809163,0,,
3,[0.01  0.01  0.034],54,-0.00038578519453464315,2.8251824329700512e-05,0.006462477534809163,0,,
3,[0.01  0.01  0.034],sum,0.0008838202801590114,8.641199722567137e-05,0.006462477534809163,1,0.0008838202801590114,8.641199722567137e-05
