idx,soc_value,component_index,mean,sdev,Q,is_sum,sum_mean,sum_sdev
0,[0.0025 0.0025 0.0085],0,0.0001732660839975261,5.912155675051433e-07,0.048821347465993696,0,,
0,[0.0025 0.0025 0.0085],1,0.0005225971576552891,1.7708531482556089e-06,0.048821347465993696,0,,
0,[0.0025 0.0025 0.0085],2,0.0003338364021528338,1.4473907783996766e-06,0.048821347465993696,0,,
0,[0.0025 0.0025 0.0085],3,-3.018962711756009e-05,3.094067985062538e-07,0.048821347465993696,0,,
0,[0.0025 0.0025 0.0085],4,-0.0005925031543426645,1.6837543159453007e-06,0.048821347465993696,0,,
0,[0.0025 0.0025 0.0085],5,0.00011127330357226,4.824720275350169e-07,0.048821347465993696,0,,
0,[0.0025 0.0025 0.0085],6,-1.0064492109762488e-05,1.0315017887433902e-07,0.048821347465993696,0,,
0,[0.0025 0.0025 0.0085],7,-0.0001974947431621161,5.612380819334935e-07,0.048821347465993696,0,,
0,[0.0025 0.0025 0.0085],sum,0.0003107209306458058,2.4596238818073256e-06,0.048821347465993696,1,0.0003107209306458058,2.4596238818073256e-06
1,[0.005 0.005 0.017],0,0.0002933027147689505,8.914068214612008e-07,0.5841722926333675,0,,
1,[0.005 0.005 0.017],1,0.0008901796038351966,2.664056490810844e-06,0.5841722926333675,0,,
1,[0.005 0.005 0.017],2,0.000570054449774911,2.230781904418346e-06,0.5841722926333675,0,,
1,[0.005 0.005 0.017],3,-5.8129893334468044e-05,5.276127741793765e-07,0.5841722926333675,0,,
1,[0.005 0.005 0.017],4,-0.0010226349030170395,2.5803754897343884e-06,0.5841722926333675,0,,
1,[0.005 0.005 0.017],5,0.00018998807032269752,7.43527417799017e-07,0.5841722926333675,0,,
1,[0.005 0.005 0.017],6,-1.937899654711524e-05,1.7586250321342545e-07,0.5841722926333675,0,,
1,[0.005 0.005 0.017],7,-0.0003408507920071477,8.59932805443321e-07,0.5841722926333675,0,,
1,[0.005 0.005 0.017],sum,0.0005025302537959853,3.926533378419836e-06,0.5841722926333675,1,0.0005025302537959853,3.926533378419836e-06
2,[0.0075 0.0075 0.0255],0,0.00039113227717759786,1.0845499248281795e-06,0.7724513060781639,0,,
2,[0.0075 0.0075 0.0255],1,0.0011966897305543058,3.224943390075574e-06,0.7724513060781639,0,,
2,[0.0075 0.0075 0.0255],2,0.0007558510444547286,2.8890445035769505e-06,0.7724513060781639,0,,
2,[0.0075 0.0075 0.0255],3,-8.827634566160271e-05,7.622052100147111e-07,0.7724513060781639,0,,
2,[0.0075 0.0075 0.0255],4,-0.0013863302772102913,3.0190978612944907e-06,0.7724513060781639,0,,
2,[0.0075 0.0075 0.0255],5,0.0002519083011582351,9.628580414832252e-07,0.7724513060781639,0,,
2,[0.0075 0.0075 0.0255],6,-2.9420446027031345e-05,2.540935366692288e-07,0.7724513060781639,0,,
2,[0.0075 0.0075 0.0255],7,-0.00046204494992089547,1.0061948937225058e-06,0.7724513060781639,0,,
2,[0.0075 0.0075 0.0255],sum,0.0006295093345250469,5.17227921583818e-06,0.7724513060781639,1,0.0006295093345250469,5.17227921583818e-06
3,[0.01  0.01  0.034],0,0.00047486032250294104,1.2852907887249802e-06,0.5936745705836906,0,,
3,[0.01  0.01  0.034],1,0.0014647074811951813,3.809150081052284e-06,0.5936745705836906,0,,
3,[0.01  0.01  0.034],2,0.0009141520339262238,3.928095400104484e-06,0.5936745705836906,0,,
3,[0.01  0.01  0.034],3,-0.00011917758505123467,9.449744767606249e-07,0.5936745705836906,0,,
3,[0.01  0.01  0.034],4,-0.001709402773436149,3.609870621040264e-06,0.5936745705836906,0,,
3,[0.01  0.01  0.034],5,0.000304643928656111,1.2933523155039892e-06,0.5936745705836906,0,,
3,[0.01  0.01  0.034],6,-3.9677246050851785e-05,3.157110676317387e-07,0.5936745705836906,0,,
3,[0.01  0.01  0.034],7,-0.0005694574172944939,1.204030530627617e-06,0.5936745705836906,0,,
3,[0.01  0.01  0.034],sum,0.0007206487444477282,6.692722958617403e-06,0.5936745705836906,1,0.0007206487444477282,6.692722958617403e-06
